"feature","alpha","k","min_size","pos"
"RIC",2,"2",9,56
"RIC",2,"2",10,46
"RIC",2,"2",10,56
"RIC",2,"3",5,23
"RIC",2,"3",5,46
"RIC",2,"3",5,52
"RIC",2,"3",6,23
"RIC",2,"3",6,46
"RIC",2,"3",6,52
"RIC",2,"3",7,23
"RIC",2,"3",7,46
"RIC",2,"3",7,56
"RIC",2,"3",8,23
"RIC",2,"3",8,46
"RIC",2,"3",8,56
"RIC",2,"3",9,23
"RIC",2,"3",9,46
"RIC",2,"3",9,56
"RIC",2,"3",10,23
"RIC",2,"3",10,46
"RIC",2,"3",10,56
"RIC",2,"4",5,7
"RIC",2,"4",5,23
"RIC",2,"4",5,46
"RIC",2,"4",5,52
"RIC",2,"4",6,7
"RIC",2,"4",6,23
"RIC",2,"4",6,46
"RIC",2,"4",6,52
"RIC",2,"4",7,23
"RIC",2,"4",7,31
"RIC",2,"4",7,46
"RIC",2,"4",7,56
"RIC",2,"4",8,23
"RIC",2,"4",8,31
"RIC",2,"4",8,46
"RIC",2,"4",8,56
"RIC",2,"4",9,23
"RIC",2,"4",9,32
"RIC",2,"4",9,46
"RIC",2,"4",9,56
"RIC",2,"4",10,23
"RIC",2,"4",10,33
"RIC",2,"4",10,46
"RIC",2,"4",10,56
"RIC",2,"NULL",5,23
"RIC",2,"NULL",5,46
"RIC",2,"NULL",5,52
"RIC",2,"NULL",6,7
"RIC",2,"NULL",6,13
"RIC",2,"NULL",6,23
"RIC",2,"NULL",6,46
"RIC",2,"NULL",6,52
"RIC",2,"NULL",7,23
"RIC",2,"NULL",7,46
"RIC",2,"NULL",7,56
"RIC",2,"NULL",8,23
"RIC",2,"NULL",8,46
"RIC",2,"NULL",8,56
"RIC",2,"NULL",9,23
"RIC",2,"NULL",9,46
"RIC",2,"NULL",9,56
"RIC",2,"NULL",10,23
"RIC",2,"NULL",10,46
"RIC",2,"NULL",10,56
"Multivariate",1,"1",5,49
"Multivariate",1,"1",6,49
"Multivariate",1,"1",7,49
"Multivariate",1,"1",8,49
"Multivariate",1,"1",9,49
"Multivariate",1,"1",10,49
"Multivariate",1,"2",5,12
"Multivariate",1,"2",5,49
"Multivariate",1,"2",6,12
"Multivariate",1,"2",6,49
"Multivariate",1,"2",7,12
"Multivariate",1,"2",7,49
"Multivariate",1,"2",8,12
"Multivariate",1,"2",8,49
"Multivariate",1,"2",9,12
"Multivariate",1,"2",9,49
"Multivariate",1,"2",10,12
"Multivariate",1,"2",10,49
"Multivariate",1,"3",5,12
"Multivariate",1,"3",5,49
"Multivariate",1,"3",5,58
"Multivariate",1,"3",6,12
"Multivariate",1,"3",6,49
"Multivariate",1,"3",6,58
"Multivariate",1,"3",7,12
"Multivariate",1,"3",7,49
"Multivariate",1,"3",7,58
"Multivariate",1,"3",8,12
"Multivariate",1,"3",8,49
"Multivariate",1,"3",8,58
"Multivariate",1,"3",9,12
"Multivariate",1,"3",9,49
"Multivariate",1,"3",9,58
"Multivariate",1,"3",10,12
"Multivariate",1,"3",10,49
"Multivariate",1,"3",10,59
"Multivariate",1,"4",5,12
"Multivariate",1,"4",5,18
"Multivariate",1,"4",5,49
"Multivariate",1,"4",5,58
"Multivariate",1,"4",6,12
"Multivariate",1,"4",6,24
"Multivariate",1,"4",6,49
"Multivariate",1,"4",6,58
"Multivariate",1,"4",7,12
"Multivariate",1,"4",7,24
"Multivariate",1,"4",7,49
"Multivariate",1,"4",7,58
"Multivariate",1,"4",8,12
"Multivariate",1,"4",8,24
"Multivariate",1,"4",8,49
"Multivariate",1,"4",8,58
"Multivariate",1,"4",9,12
"Multivariate",1,"4",9,24
"Multivariate",1,"4",9,49
"Multivariate",1,"4",9,58
"Multivariate",1,"4",10,12
"Multivariate",1,"4",10,24
"Multivariate",1,"4",10,49
"Multivariate",1,"4",10,59
"Multivariate",1,"NULL",5,6
"Multivariate",1,"NULL",5,12
"Multivariate",1,"NULL",5,18
"Multivariate",1,"NULL",5,24
"Multivariate",1,"NULL",5,37
"Multivariate",1,"NULL",5,49
"Multivariate",1,"NULL",5,58
"Multivariate",1,"NULL",6,12
"Multivariate",1,"NULL",6,18
"Multivariate",1,"NULL",6,24
"Multivariate",1,"NULL",6,37
"Multivariate",1,"NULL",6,49
"Multivariate",1,"NULL",6,58
"Multivariate",1,"NULL",7,12
"Multivariate",1,"NULL",7,24
"Multivariate",1,"NULL",7,49
"Multivariate",1,"NULL",7,58
"Multivariate",1,"NULL",8,12
"Multivariate",1,"NULL",8,24
"Multivariate",1,"NULL",8,37
"Multivariate",1,"NULL",8,49
"Multivariate",1,"NULL",8,58
"Multivariate",1,"NULL",9,12
"Multivariate",1,"NULL",9,24
"Multivariate",1,"NULL",9,37
"Multivariate",1,"NULL",9,49
"Multivariate",1,"NULL",9,58
"Multivariate",1,"NULL",10,12
"Multivariate",1,"NULL",10,24
"Multivariate",1,"NULL",10,37
"Multivariate",1,"NULL",10,49
"Multivariate",1,"NULL",10,59
"Multivariate",2,"1",5,49
"Multivariate",2,"1",6,49
"Multivariate",2,"1",7,49
"Multivariate",2,"1",8,49
"Multivariate",2,"1",9,49
"Multivariate",2,"1",10,49
"Multivariate",2,"2",5,12
"Multivariate",2,"2",5,49
"Multivariate",2,"2",6,12
"Multivariate",2,"2",6,49
"Multivariate",2,"2",7,12
"Multivariate",2,"2",7,49
"Multivariate",2,"2",8,12
"Multivariate",2,"2",8,49
"Multivariate",2,"2",9,12
"Multivariate",2,"2",9,49
"Multivariate",2,"2",10,12
"Multivariate",2,"2",10,49
"Multivariate",2,"3",5,12
"Multivariate",2,"3",5,24
"Multivariate",2,"3",5,49
"Multivariate",2,"3",6,12
"Multivariate",2,"3",6,24
"Multivariate",2,"3",6,49
"Multivariate",2,"3",7,12
"Multivariate",2,"3",7,24
"Multivariate",2,"3",7,49
"Multivariate",2,"3",8,12
"Multivariate",2,"3",8,24
"Multivariate",2,"3",8,49
"Multivariate",2,"3",9,12
"Multivariate",2,"3",9,24
"Multivariate",2,"3",9,49
"Multivariate",2,"3",10,12
"Multivariate",2,"3",10,24
"Multivariate",2,"3",10,49
"Multivariate",2,"4",5,12
"Multivariate",2,"4",5,18
"Multivariate",2,"4",5,24
"Multivariate",2,"4",5,49
"Multivariate",2,"4",6,12
"Multivariate",2,"4",6,24
"Multivariate",2,"4",6,49
"Multivariate",2,"4",6,59
"Multivariate",2,"4",7,12
"Multivariate",2,"4",7,24
"Multivariate",2,"4",7,49
"Multivariate",2,"4",7,59
"Multivariate",2,"4",8,12
"Multivariate",2,"4",8,24
"Multivariate",2,"4",8,49
"Multivariate",2,"4",8,59
"Multivariate",2,"4",9,12
"Multivariate",2,"4",9,24
"Multivariate",2,"4",9,49
"Multivariate",2,"4",9,59
"Multivariate",2,"4",10,12
"Multivariate",2,"4",10,24
"Multivariate",2,"4",10,49
"Multivariate",2,"4",10,59
"Multivariate",2,"NULL",5,12
"Multivariate",2,"NULL",5,18
"Multivariate",2,"NULL",5,24
"Multivariate",2,"NULL",5,37
"Multivariate",2,"NULL",5,49
"Multivariate",2,"NULL",5,59
"Multivariate",2,"NULL",6,12
"Multivariate",2,"NULL",6,18
"Multivariate",2,"NULL",6,24
"Multivariate",2,"NULL",6,49
"Multivariate",2,"NULL",6,59
"Multivariate",2,"NULL",7,12
"Multivariate",2,"NULL",7,24
"Multivariate",2,"NULL",7,49
"Multivariate",2,"NULL",7,59
"Multivariate",2,"NULL",8,12
"Multivariate",2,"NULL",8,24
"Multivariate",2,"NULL",8,49
"Multivariate",2,"NULL",8,59
"Multivariate",2,"NULL",9,12
"Multivariate",2,"NULL",9,24
"Multivariate",2,"NULL",9,49
"Multivariate",2,"NULL",9,59
"Multivariate",2,"NULL",10,12
"Multivariate",2,"NULL",10,24
"Multivariate",2,"NULL",10,49
"Multivariate",2,"NULL",10,59
